book_id,title,authors
16279856,"The Eye of Minds (The Mortality Doctrine, #1)",James Dashner
140278,"4:50 from Paddington (Miss Marple, #8)",Agatha Christie
74036,"Ceremony in Death (In Death, #5)",J.D. Robb
18373214,"Cockroaches (Harry Hole, #2)","Jo Nesbø, Don Bartlett"
140078,"Grave Surprise (Harper Connelly, #2)",Charlaine Harris
3304,"City of the Beasts (Eagle and Jaguar, #1)","Isabel Allende, Margaret Sayers Peden"
2364284,أولاد حارتنا,"Naguib Mahfouz, نجيب محفوظ"
68497,"The Scar (Bas-Lag, #2)",China Miéville
23225,"Haunted (The Mediator, #5)",Meg Cabot
28553,"Dragondrums (Harper Hall, #3)",Anne McCaffrey
9545064,The Story of Beautiful Girl,Rachel Simon
18646,"Galileo's Daughter: A Historical Memoir of Science, Faith and Love",Dava Sobel
42692,Mila 18,Leon Uris
11391817,Drawing from Memory,Allen Say
1330324,"Sea of Poppies (Ibis Trilogy, #1)",Amitav Ghosh
99245,Nightfall,"Isaac Asimov, Robert Silverberg"
18005,How I Became a Pirate,"Melinda Long, David Shannon"
99208,"The Monkey Wrench Gang (Monkey Wrench Gang, #1)",Edward Abbey
6323821,Last Night in Twisted River,John Irving
10115852,"Love Wins: A Book About Heaven, Hell, and the Fate of Every Person Who Ever Lived",Rob Bell
9376345,"Bite Club (The Morganville Vampires, #10)",Rachel Caine
78970,A Matter of Honor,Jeffrey Archer
469901,Mr. Perfect,Linda Howard
16093188,"Up to Me (The Bad Boys, #2)",M. Leighton
16124019,"Waking Up Married (Waking Up, #1)",Mira Lyn Kelly
1225261,No Time for Goodbye (No Time For Goodbye #1),Linwood Barclay
207802,"Ida B. . . and Her Plans to Maximize Fun, Avoid Disaster, and (Possibly) Save the World",Katherine Hannigan
4703450,"The Dragon Keeper (Rain Wild Chronicles, #1)",Robin Hobb
210404,A Sand County Almanac and Sketches Here and There,Aldo Leopold
895886,Lassie Come-Home,"Eric Knight, Marguerite Kirmse"
178788,"The China Study: The Most Comprehensive Study of Nutrition Ever Conducted And the Startling Implications for Diet, Weight Loss, And Long-term Health","T. Colin Campbell, Thomas M. Campbell II"
1013383,The Gruffalo,"Julia Donaldson, Axel Scheffler"
359,"The Salmon of Doubt (Dirk Gently, #3)",Douglas Adams
250024,The City and the Stars,Arthur C. Clarke
18667307,"Tokyo Ghoul, tome 1 (Tokyo Ghoul, #1)","Sui Ishida, 石田 スイ"
352262,"How to Train Your Dragon (How to Train Your Dragon, #1)",Cressida Cowell
6753,Brief Interviews with Hideous Men,David Foster Wallace
170619,All Around the Town,Mary Higgins Clark
4758093,"L.A. Candy (L.A. Candy, #1)",Lauren Conrad
6618272,The Siren,Kiera Cass
43993,The Quiet Game,Greg Iles
22680,American Sphinx: The Character of Thomas Jefferson,Joseph J. Ellis
11777020,Headhunters,"Jo Nesbø, Don Bartlett"
93793,"The Messenger (Gabriel Allon, #6)",Daniel Silva
243598,The Sheltering Sky,Paul Bowles
22910900,The Rest of Us Just Live Here,Patrick Ness
1933181,The Lady Elizabeth,Alison Weir
16131193,The Astronaut Wives Club,Lily Koppel
184419,The Man Who Was Thursday: A Nightmare,"G.K. Chesterton, Jonathan Lethem"
764903,Cheaper by the Dozen,"Frank B. Gilbreth Jr., Ernestine Gilbreth Carey"
2198274,The Monster of Florence,"Douglas Preston, Mario Spezi"
112525,Winter's Bone,Daniel Woodrell
30243,"Seduced by Moonlight (Merry Gentry, #3)",Laurell K. Hamilton
1297150,"Sword Song (The Saxon Stories, #4)",Bernard Cornwell
1734639,Deceptively Delicious: Simple Secrets to Get Your Kids Eating Good Food,Jessica Seinfeld
228534,The Weight of Water,Anita Shreve
16062210,"Music of the Heart (Runaway Train, #1)",Katie Ashley
41951,Scarlet Feather,Maeve Binchy
16070018,"Truth (Consequences, #2)",Aleatha Romig
34503,"The Last Hero (Discworld, #27; Rincewind #7)","Terry Pratchett, Paul Kidby"
83539,Fantastic Voyage,Isaac Asimov
11472,We Wish to Inform You That Tomorrow We Will Be Killed with Our Families,Philip Gourevitch
12611073,The Harbinger: The Ancient Mystery that Holds the Secret of America's Future,Jonathan Cahn
16248078,"The English Girl (Gabriel Allon, #13)",Daniel Silva
8296140,Clara and Mr. Tiffany,Susan Vreeland
18295852,The Geography of You and Me,Jennifer E. Smith
7991200,"Angel (Angel, #1)",L.A. Weatherly
11254850,"Seeds of Rebellion (Beyonders, #2)",Brandon Mull
82751,Chinese Cinderella: The True Story of an Unwanted Daughter,Adeline Yen Mah
14785,"Chosen Prey (Lucas Davenport, #12)",John Sandford
8320534,Raymond E. Feist's Magician Master,"Bryan J.L. Glass, Tim Seeley, Hugo Petrus, Raymond E. Feist"
31140847,Bossman,Vi Keeland
2880715,The Black Dagger Brotherhood: An Insider's Guide,J.R. Ward
6120349,"Locke & Key, Vol. 2: Head Games","Joe Hill, Gabriel Rodríguez"
91247,"Ramona and Her Father (Ramona, #4)","Beverly Cleary, Alan Tiegreen"
49596,The Secret Adversary (Tommy and Tuppence #1),Agatha Christie
53413,Hopscotch,"Julio Cortázar, Gregory Rabassa"
9635495,"Fallen (Will Trent, #5)",Karin Slaughter
25689074,"Stars Above (The Lunar Chronicles, #4.5)",Marissa Meyer
1207904,Clapton: The Autobiography,Eric Clapton
647,No Logo,Naomi Klein
43927,No Second Chance,Harlan Coben
7748,Fear and Loathing on the Campaign Trail '72,Hunter S. Thompson
764434,Shroud for a Nightingale (Adam Dalgliesh #4),P.D. James
21853633,"First Frost (Waverley Family, #2)",Sarah Addison Allen
223380,Stories of Your Life and Others,Ted Chiang
53926,Travesuras de la niña mala,Mario Vargas Llosa
6449290,The Girl Who Fell from the Sky,Heidi W. Durrow
4031,Lunar Park,Bret Easton Ellis
32523,"Hide (Detective D.D. Warren, #2)",Lisa Gardner
969177,Ayat-Ayat Cinta,Habiburrahman El-Shirazy
29519514,"Broken Prince (The Royals, #2)",Erin Watt
16054811,Manuscript Found in Accra,"Paulo Coelho, Margaret Jull Costa"
9296438,Save Me,Lisa Scottoline
52640,Weaveworld,Clive Barker
170650,"Loves Music, Loves to Dance",Mary Higgins Clark
215542,"The Rivers of Zadaa (Pendragon, #6)",D.J. MacHale
11227040,"Sweet Dreams (Colorado Mountain, #2)",Kristen Ashley
133486,Nicholas and Alexandra,Robert K. Massie
12275680,"Wicked Business (Lizzy & Diesel, #2)",Janet Evanovich
16054808,Escape from Mr. Lemoncello's Library (Mr. Lemoncello's Library #1),Chris Grabenstein
17208,Friday,Robert A. Heinlein
6926176,"Her Mother's Hope (Marta's Legacy, #1)",Francine Rivers
97860,Tuesday,David Wiesner
19707,"Red Rabbit (Jack Ryan Universe, #3)",Tom Clancy
13986,"Arrows of the Queen (Heralds of Valdemar, #1)",Mercedes Lackey
424,Slouching Towards Bethlehem,Joan Didion
43917,"Rise of a Merchant Prince (The Serpentwar Saga, #2)",Raymond E. Feist
7285498,"Angelfire (Angelfire, #1)",Courtney Allison Moulton
12070846,Mile 81,Stephen King
446,The Brooklyn Follies,Paul Auster
277191,"The Ironwood Tree (The Spiderwick Chronicles, #4)","Holly Black, Tony DiTerlizzi"
159582,The Yearling,Marjorie Kinnan Rawlings
13561164,"Dare You To (Pushing the Limits, #2)",Katie McGarry
6952423,I Am Ozzy,"Ozzy Osbourne, Chris Ayres"
11077,The Sex Lives of Cannibals: Adrift in the Equatorial Pacific,J. Maarten Troost
10445208,"Touch of Power (Healer, #1)",Maria V. Snyder
5158,A Virtuous Woman,Kaye Gibbons
59819,"Tears of the Moon (Gallaghers of Ardmore / Irish Trilogy, #2)",Nora Roberts
8968,"The Vampire Prince (Cirque Du Freak, #6)",Darren Shan
291356,"The Sapphire Rose (The Elenium, #3)",David Eddings
24452249,Did You Ever Have a Family,Bill Clegg
33813,The Gold Coast,Nelson DeMille
781844,On Death and Dying,Elisabeth Kübler-Ross
23346918,"14th Deadly Sin (Women’s Murder Club, #14)","James Patterson, Maxine Paetro"
827412,"It Happened One Autumn (Wallflowers, #2)",Lisa Kleypas
2833172,"Scarpetta (Kay Scarpetta, #16)",Patricia Cornwell
21681,"Darkness, Take My Hand (Kenzie & Gennaro, #2)",Dennis Lehane
239103,"Siege of Darkness (Forgotten Realms: Legacy of the Drow, #3; Legend of Drizzt, #9)",R.A. Salvatore
9917945,"Perfect (Impulse, #2)",Ellen Hopkins
17201095,"Play with Me (With Me in Seattle, #3)",Kristen Proby
268604,"Portrait in Death (In Death, #16)",J.D. Robb
17316075,"Second Chance Boyfriend (One Week Girlfriend, #2)",Monica  Murphy
184040,"Y: The Last Man, Vol. 4: Safeword (Y: The Last Man, #4)","Brian K. Vaughan, Pia Guerra, Goran Parlov, José Marzán Jr."
18668066,The Collector,Nora Roberts
8088,Sunshine,Robin McKinley
64857,"D is for Deadbeat (Kinsey Millhone, #4)",Sue Grafton
10846336,Salvage the Bones,Jesmyn Ward
22611920,"The Hook Up (Game On, #1)",Kristen Callihan
14069,"Throne of Jade (Temeraire, #2)",Naomi Novik
2368,Mornings on Horseback,David McCullough
79426,"Y: The Last Man, Vol. 7: Paper Dolls (Y: The Last Man, #7)","Brian K. Vaughan, Pia Guerra, Goran Sudžuka, José Marzán Jr."
92160,London,Edward Rutherfurd
16116760,"Silence (Silence, #1)",Natasha Preston
20309175,My True Love Gave to Me: Twelve Holiday Stories,"Stephanie Perkins, Holly Black, Ally Carter, Matt de la Pena, Gayle Forman, Jenny Han, David Levithan, Kelly Link, Myra McEntire, Rainbow Rowell, Laini Taylor, Kiersten White"
20509356,"Sand Omnibus (Sand, #1-5)",Hugh Howey
18616975,"Off to Be the Wizard (Magic 2.0, #1)",Scott  Meyer
659388,Nobody's Fool,Richard Russo
66370,Rage,"Richard Bachman, Stephen King"
28407,"Germinal (Les Rougon-Macquart, #13)","Émile Zola, Roger Pearson"
13573795,"Ceaseless (Existence Trilogy, #3)",Abbi Glines
11076177,The Cat's Table,Michael Ondaatje
76740,The Demolished Man,Alfred Bester
9578590,"Lost in Time (Blue Bloods, #6)",Melissa de la Cruz
199786,"Ninth Key (The Mediator, #2)",Meg Cabot
693172,Twilight Eyes,Dean Koontz
25644437,"Find Her (Detective D.D. Warren, #8)",Lisa Gardner
16122034,"Frigid (Frigid, #1)","J. Lynn, Jennifer L. Armentrout"
16532,Of Love and Shadows,"Isabel Allende, Margaret Sayers Peden"
6202556,"The Evolution of Calpurnia Tate (Calpurnia Tate, #1)",Jacqueline Kelly
3678651,"Bad Girls Don't Die (Bad Girls Don't Die, #1)",Katie Alender
41707,"Atlantis Found (Dirk Pitt, #15)",Clive Cussler
4070095,Asterios Polyp,David Mazzucchelli
651260,"Domes of Fire (The Tamuli, #1)",David Eddings
138397,"The Walking Dead, Vol. 04: The Heart's Desire","Robert Kirkman, Charlie Adlard, Cliff Rathburn"
6277410,"The Stonekeeper's Curse (Amulet, #2)",Kazu Kibuishi
13066,Sick Puppy,Carl Hiaasen
24818,The Days Are Just Packed: A Calvin and Hobbes Collection,Bill Watterson
3253215,"An Illustrated Life: Drawing Inspiration From The Private Sketchbooks Of Artists, Illustrators And Designers",Danny Gregory
13154933,"Odd Apocalypse (Odd Thomas, #5)",Dean Koontz
80369,Discipline and Punish: The Birth of the Prison,"Michel Foucault, Alan Sheridan, Thomas Mathiesen, Walter Seitter, Drago Braco Rotar"
215631,Pay It Forward,Catherine Ryan Hyde
40168,The Creative License: Giving Yourself Permission to Be The Artist You Truly Are,Danny Gregory
569346,"Full Moon o Sagashite, Vol. 1","Arina Tanemura, Tomo Kimura"
68531,"The Archer's Tale (The Grail Quest, #1)",Bernard Cornwell
12535,Plan B: Further Thoughts on Faith,Anne Lamott
62212,In the Company of the Courtesan,Sarah Dunant
13630171,"The Skull Throne (Demon Cycle, #4)",Peter V. Brett
84133,"Devil May Cry (Dark-Hunter, #11)",Sherrilyn Kenyon
30002998,Two By Two,Nicholas Sparks
96081,Sea Glass,Anita Shreve
248470,"River Secrets (The Books of Bayern, #3)",Shannon Hale
18404285,"Be Careful What You Wish For (The Clifton Chronicles, #4)",Jeffrey Archer
12925063,"Inescapable (The Premonition, #1)",Amy A. Bartol
6918909,"Illusions (Wings, #3)",Aprilynne Pike
333907,Fatal Vision,Joe McGinniss
1491906,Gang Leader for a Day: A Rogue Sociologist Takes to the Streets,Sudhir Venkatesh
43915,Magician: Apprentice  (Raymond E. Feist's Magician: Apprentice #1),"Raymond E. Feist, Michael Avon Oeming, Bryan J.L. Glass, Ryan Stegman"
183554,Developing the Leader Within You,John C. Maxwell
100933,"That Hideous Strength (Space Trilogy, #3)",C.S. Lewis
18652002,The Bees,Laline Paull
2458340,Ape House,Sara Gruen
18884,Polgara the Sorceress (Malloreon),"David Eddings, Leigh Eddings"
22674105,China Rich Girlfriend (Crazy Rich Asians #2),Kevin Kwan
216304,A Woman After God's Own Heart,Elizabeth George
206195,"State of the Union (Scot Harvath, #3)",Brad Thor
15793186,The Good House,Ann Leary
14362,"Bless Me, Ultima",Rudolfo Anaya
9913,Glamorama,Bret Easton Ellis
169211,"F is for Fugitive (Kinsey Millhone, #6)",Sue Grafton
2033352,"The Redeemer (Harry Hole, #6)",Jo Nesbø
61264,Silk,Alessandro Baricco
7963208,A Secret Kept,Tatiana de Rosnay
27530,"The Remnant (Left Behind, #10)","Tim LaHaye, Jerry B. Jenkins"
9804,The Baron in the Trees,"Italo Calvino, Archibald Colquhoun"
11450360,"Twilight: The Graphic Novel, Vol. 2  (Twilight: The Graphic Novel, #2)","Stephenie Meyer, Young Kim"
18468559,"Raw (RAW Family, #1)",Belle Aurora
5367,"The Great Book of Amber (The Chronicles of Amber, #1-10)",Roger Zelazny
7519472,The Darkest Lie (Lords of the Underworld #6),Gena Showalter
68453,"Czas pogardy (Saga o Wiedźminie, #4)",Andrzej Sapkowski
11382346,"That Boy (That Boy, #1)",Jillian Dodd
12384157,The Dressmaker,Kate Alcott
16006,"Paradise (Second Opportunities, #1)",Judith McNaught
525995,Jumanji,Chris Van Allsburg
341735,Replay,Ken Grimwood
9827912,Incognito: The Secret Lives of the Brain,David Eagleman
22543,Death by Black Hole - And Other Cosmic Quandaries,Neil deGrasse Tyson
133445,The Edible Woman,Margaret Atwood
17977,The Ancestor's Tale: A Pilgrimage to the Dawn of Evolution,Richard Dawkins
18584855,Heartless,Marissa Meyer
128092,"The Pigman (The Pigman, #1)",Paul Zindel
39026,"Deep Storm (Jeremy Logan, #1)",Lincoln Child
9397967,"Abandon (Abandon, #1)",Meg Cabot
97898,"The Full Cupboard of Life (No. 1 Ladies' Detective Agency, #5)",Alexander McCall Smith
263179,"How to Marry a Millionaire Vampire (Love at Stake, #1)",Kerrelyn Sparks
105548,The Foot Book: Dr. Seuss's Wacky Book of Opposites (Bright and Early Board Books),Dr. Seuss
17831616,"Beautiful Bitch (Beautiful Bastard, #1.5)",Christina Lauren
1166131,"The Recruit (Cherub, #1)",Robert Muchamore
327242,Anatomy for the Artist,Sarah Simblet
38412,Fermat's Enigma: The Epic Quest to Solve the World's Greatest Mathematical Problem,Simon Singh
161361,"The Christmas Box (The Christmas Box, #1)",Richard Paul Evans
8046350,"My Blood Approves (My Blood Approves, #1)",Amanda Hocking
18341046,"Until November (Until, #1)",Aurora Rose Reynolds
49011,The Bloody Chamber and Other Stories,Angela Carter
86856,A Cook's Tour: Global Adventures in Extreme Cuisines,Anthony Bourdain
19797,The Power of Art,Simon Schama
20257122,"Finding Me: A Decade of Darkness, a Life Reclaimed - A Memoir of the Cleveland Kidnappings","Michelle Knight, Michelle Burford"
98405,"Born in Shame (Born In Trilogy, #3)",Nora Roberts
7797874,"Return to Paradise (Leaving Paradise, #2)",Simone Elkeles
18336965,My Heart and Other Black Holes,Jasmine Warga
22693211,Girl in a Band,Kim Gordon
2272813,"Ninth Grade Slays (The Chronicles of Vladimir Tod, #2)",Heather Brewer
6526,"Book of the Dead (Kay Scarpetta, #15)",Patricia Cornwell
588138,The Hero With a Thousand Faces,Joseph Campbell
7713965,"Bad Blood (Virgil Flowers, #4)",John Sandford
8964,"Jesus Freaks: Stories of Those Who Stood for Jesus, the Ultimate Jesus Freaks (Jesus Freaks, #1)","D.C. Talk, The Voice of the Martyrs"
15811496,Cooked: A Natural History of Transformation,Michael Pollan
47956,Daughter of the Blood (The Black Jewels #1),Anne Bishop
9265891,"The Lost Gate (Mither Mages, #1)",Orson Scott Card
18142329,"Police (Harry Hole, #10)","Jo Nesbø, Don Bartlett"
31342,"Vittorio, The Vampire (New Tales of the Vampires, #2)",Anne Rice
568592,"Fushigi Yûgi: The Mysterious Play, Vol. 1: Priestess","Yuu Watase, Yuji Oniki"
1951125,"The Lace Reader (The Lace Reader, #1)",Brunonia Barry
43818,Anne Rice's The Tale of the Body Thief (A Graphic Novel),"Faye Perozich, Travis Moore, Michael Halbleib, Daerick Gröss, Anne Rice"
52873,The Lone Ranger and Tonto Fistfight in Heaven,Sherman Alexie
30226,"A Stroke of Midnight (Merry Gentry, #4)",Laurell K. Hamilton
31176886,The Chemist,Stephenie Meyer
139254,"Empress Orchid (Empress Orchid, #1)",Anchee Min
6359434,And Another Thing...,Eoin Colfer
181116,"Monday Mourning (Temperance Brennan, #7)",Kathy Reichs
17231976,"Damaged (Damaged, #1)",H.M. Ward
444381,"The Princess and the Goblin  (Princess Irene and Curdie, #1)","George MacDonald, Arthur Hughes"
9606002,"The Preacher (Patrik Hedström, #2)","Camilla Läckberg, Steven T. Murray"
310272,There's a Wocket in My Pocket!,Dr. Seuss
64955,Midnight,Dean Koontz
1402668,The Gatecrasher,Madeleine Wickham
822,"The Confusion (The Baroque Cycle, #2)",Neal Stephenson
11275323,"Raising Steam (Discworld, #40, Moist von Lipwig #3 )",Terry Pratchett
17165932,"Independent Study (The Testing, #2)",Joelle Charbonneau
24940998,"X (Kinsey Millhone, #24)",Sue Grafton
13821,Lord of Light,"Roger Zelazny, Sönmez Güven"
194755,Esio Trot,"Roald Dahl, Quentin Blake"
102461,"Hellboy, Vol. 3: The Chained Coffin and Others (Hellboy, #3)",Mike Mignola
21727,A Simple Plan,Scott B. Smith
3188186,"Run for Your Life (Michael Bennett, #2)","James Patterson, Michael Ledwidge"
428,Play It as It Lays,"Joan Didion, David Thomson"
125926,"Dime Store Magic (Women of the Otherworld, #3)",Kelley Armstrong
77504,"Blue Mars (Mars Trilogy, #3)",Kim Stanley Robinson
4006,The Valkyries,"Paulo Coelho, Alan R. Clarke"
19561922,"The Long Way Home (Chief Inspector Armand Gamache, #10)",Louise Penny
6665671,Please Ignore Vera Dietz,A.S. King
256598,"Curse of the Bane (The Last Apprentice / Wardstone Chronicles, #2)","Joseph Delaney, Patrick  Arrasmith"
395851,"The Struggle (The Vampire Diaries, #2)",L.J. Smith
112755,"The Dark Highlander (Highlander, #5)",Karen Marie Moning
112752,"The Immortal Highlander (Highlander, #6)",Karen Marie Moning
25307,"No god but God: The Origins, Evolution and Future of Islam",Reza Aslan
216377,"VALIS (VALIS Trilogy, #1)",Philip K. Dick
457264,The Second Sex,"Simone de Beauvoir, H.M. Parshley, Deirdre Bair"
15703770,"The Runaway King (The Ascendance Trilogy, #2)",Jennifer A. Nielsen
28481,"Dragon Wing (The Death Gate Cycle, #1)","Margaret Weis, Tracy Hickman"
4987,Jailbird,Kurt Vonnegut Jr.
156532,"Y: The Last Man, Vol. 9: Motherland (Y: The Last Man, #9)","Brian K. Vaughan, Pia Guerra, Goran Sudžuka, José Marzán Jr."
3973,"Ilium (Ilium, #1)",Dan Simmons
22554204,"Lumberjanes, Vol. 1: Beware the Kitten Holy","Noelle Stevenson, Grace Ellis, Shannon Waters, Shannon Watters, Brooke A. Allen, Faith Hicks, Kat Leyh, Brooke Allen, Carolyn Nowak, Various, Carey Pietsch"
923950,The Highly Sensitive Person: How to Thrive When the World Overwhelms You,Elaine N. Aron
1774836,The Palace of Illusions,Chitra Banerjee Divakaruni
147602,The First American: The Life and Times of Benjamin Franklin,H.W. Brands
136638,"Dance of Death (Pendergast, #6; Diogenes, #2)","Douglas Preston, Lincoln Child"
6393972,"This World We Live In (Last Survivors, #3)",Susan Beth Pfeffer
